text,text_clean,text_ents
"Laik bilong gutpela kaikai, laik bilong nupela siot o trausis o redio o wanem, em i nogut tingting bilong manmeri Buda na ol i wok long meditesen long lusim dispela laik.",Laik bilong gutpela kaikai laik bilong nupela siot o trausis o redio o wanem em i nogut tingting bilong manmeri Buda na ol i wok long meditesen long lusim dispela laik,Laik bilong gutpela kaikai laik bilong nupela siot o trausis o redio o wanem em i nogut tingting bilong manmeri Buda na ol i wok long meditesen long lusim dispela laik
"Sapos yu wokim meditesen bilong lotu bilong Buda, maebi yu sindaun long hap, noken toktok, noken tingting, yu pulim win isi isi tasol.",Sapos yu wokim meditesen bilong lotu bilong Buda maebi yu sindaun long hap noken toktok noken tingting yu pulim win isi isi tasol,Sapos yu wokim meditesen bilong lotu bilong Buda maebi yu sindaun long hap noken toktok noken tingting yu pulim win isi isi tasol
"Lotu bilong Buda bilip bilongen olsem meditesen i givim hamamas na gutpela sindaun long manmeri i wok hatpela longen, na narapela bilip bilongen olsem meditesen i soim as tru bilong laip long manmeri i wok hatpela hatpela nogut tru longen.",Lotu bilong Buda bilip bilongen olsem meditesen i givim hamamas na gutpela sindaun long manmeri i wok hatpela longen na narapela bilip bilongen olsem meditesen i soim as tru bilong laip long manmeri i wok hatpela hatpela nogut tru longen,Lotu bilong Buda bilip bilongen olsem meditesen i givim hamamas na gutpela sindaun long manmeri i wok hatpela longen na narapela bilip bilongen olsem meditesen i soim as tru bilong laip long manmeri i wok hatpela hatpela nogut tru longen
"Sampela man o meri i no bilong Hindu na i no bilong Buda ol i wokim pasin meditesen tu, bikos em i save mekim bel isi, na rausim kros na fret.",Sampela man o meri i no bilong Hindu na i no bilong Buda ol i wokim pasin meditesen tu bikos em i save mekim bel isi na rausim kros na fret,Sampela man o meri i no bilong Hindu na i no bilong Buda ol i wokim pasin meditesen tu bikos em i save mekim bel isi na rausim kros na fret
Pasin bilong meditesen i go long olgeta hap long [[wol]] na mining bilongen i senis.,Pasin bilong meditesen i go long olgeta hap long wol na mining bilongen i senis,Pasin bilong meditesen i go long olgeta hap long wol na mining bilongen i senis
"[[Long]] [[Amerika]] na Western kantri, pasin bilong meditesen em i olsem kain pasin bilong mekim bel isi tasol na liklik sampela manmeri i bilip long lotu bilong [[Buda]].",Long Amerika na Western kantri pasin bilong meditesen em i olsem kain pasin bilong mekim bel isi tasol na liklik sampela manmeri i bilip long lotu bilong Buda,Long Amerika na Western kantri pasin bilong meditesen em i olsem kain pasin bilong mekim bel isi tasol na liklik sampela manmeri i bilip long lotu bilong Buda
"Sampela dokta i tok olsem meditesen em i pasin bilong mekim bel isi tasol, lotu maski.",Sampela dokta i tok olsem meditesen em i pasin bilong mekim bel isi tasol lotu maski,Sampela dokta i tok olsem meditesen em i pasin bilong mekim bel isi tasol lotu maski
Narapela sampela dokta i tok olsem olgeta lotu i gat sampela pasin olosem meditesen.,Narapela sampela dokta i tok olsem olgeta lotu i gat sampela pasin olosem meditesen,Narapela sampela dokta i tok olsem olgeta lotu i gat sampela pasin olosem meditesen
Masel Ailan () emi wanpela kantri long Pasifik.,Masel Ailan emi wanpela kantri long Pasifik,Masel Ailan emi wanpela kantri long Pasifik
Indo-Yuropien famili bilong tokples emi wanpela bikpela [[famili bilong tokples]] long Graun.,IndoYuropien famili bilong tokples emi wanpela bikpela famili bilong tokples long Graun,IndoYuropien famili bilong tokples emi wanpela bikpela famili_bilong_tokples long Graun
"Planti tokples bilong [[Yurop]], [[Rasia]], [[India]] na [[Iran]] istap long dispela famili.",Planti tokples bilong Yurop Rasia India na Iran istap long dispela famili,Planti tokples bilong Yurop Rasia India na Iran istap long dispela famili
Igat planti liklik famili insait long em.,Igat planti liklik famili insait long em,Igat planti liklik famili insait long em
I gat planti mo liklik famili bilong tokples ol i dai bipo tu.,I gat planti mo liklik famili bilong tokples ol i dai bipo tu,I gat planti mo liklik famili bilong tokples ol i dai bipo tu
"[[Tok Pisin]], [[Bislama]] na Pijin igat planti hap tok bilong Tok Inglis tasol ol i no tokples bilong dispela famili.",Tok Pisin Bislama na Pijin igat planti hap tok bilong Tok Inglis tasol ol i no tokples bilong dispela famili,Tok_Pisin Bislama na Pijin igat planti hap tok bilong Tok Inglis tasol ol i no tokples bilong dispela famili
Ol i tokples Pisin o Kriol.,Ol i tokples Pisin o Kriol,Ol i tokples Pisin o Kriol
Kwinslan stap wanpela stet bilong [[Ostrelia]].,Kwinslan stap wanpela stet bilong Ostrelia,Kwinslan stap wanpela stet bilong Ostrelia
Wanpela [[kapitol]] stap [[Brisbin]].,Wanpela kapitol stap Brisbin,Wanpela kapitol stap Brisbin
.iq em i Intanet kod bilong kantri Iraq.,iq em i Intanet kod bilong kantri Iraq,iq em i Intanet kod bilong kantri Iraq
"David Robert Joseph Beckham, o Bekam, i man bilong [[Inglan]].",David Robert Joseph Beckham o Bekam i man bilong Inglan,David Robert Joseph Beckham o Bekam i man bilong Inglan
Em i wanpela sempion long pilai [[soka]].,Em i wanpela sempion long pilai soka,Em i wanpela sempion long pilai soka
Em i pilai mitpilda long tim soka Real Madrid long [[Spen]].,Em i pilai mitpilda long tim soka Real Madrid long Spen,Em i pilai mitpilda long tim soka Real Madrid long Spen
"Na tu, em i kapten bilong nesonol tim bilong Inglan.",Na tu em i kapten bilong nesonol tim bilong Inglan,Na tu em i kapten bilong nesonol tim bilong Inglan
Mama bilong em i karim long Mun [[Me]] bilong yia [[1975]] long London long Inglan.,Mama bilong em i karim long Mun Me bilong yia long London long Inglan,Mama bilong em i karim long Mun Me bilong yia long London long Inglan
Saut Koria o Republik bilong Koria (Tok Koria: 대한민국) em i wanpela kantri long [[Esia]].,Saut Koria o Republik bilong Koria Tok Koria 대한민국 em i wanpela kantri long Esia,Saut Koria o Republik bilong Koria Tok Koria 대한민국 em i wanpela kantri long Esia
Long noten sait em i gat kantri [[Not Koria]].,Long noten sait em i gat kantri Not Koria,Long noten sait em i gat kantri Not_Koria
Tokples bilong Saut Koria em i [[Tok Koria]].,Tokples bilong Saut Koria em i Tok Koria,Tokples bilong Saut Koria em i Tok_Koria
Kapital long Saut Koria em i Seoul.,Kapital long Saut Koria em i Seoul,Kapital long Saut Koria em i Seoul
"Saut Koria igat wanpela sipesol bikpela taun, sikispela bikpela taun na nainpela provins.",Saut Koria igat wanpela sipesol bikpela taun sikispela bikpela taun na nainpela provins,Saut Koria igat wanpela sipesol bikpela taun sikispela bikpela taun na nainpela provins
.mx em i Intanet kod bilong kantri [[Meksiko]].,mx em i Intanet kod bilong kantri Meksiko,mx em i Intanet kod bilong kantri Meksiko
.ky em i Intanet kod bilong kantri Kemen Ailan.,ky em i Intanet kod bilong kantri Kemen Ailan,ky em i Intanet kod bilong kantri Kemen Ailan
Niugini em i wanpela [[ailan]] i stap namel long Pasifik.,Niugini em i wanpela ailan i stap namel long Pasifik,Niugini em i wanpela ailan i stap namel long Pasifik
Em i stap long noten sait bilong [[Ostrelia]].,Em i stap long noten sait bilong Ostrelia,Em i stap long noten sait bilong Ostrelia
Niugini em i namba tu ailan long wol; [[Greenland]] tasol em i bikpela moa long em.,Niugini em i namba tu ailan long wol Greenland tasol em i bikpela moa long em,Niugini em i namba tu ailan long wol Greenland tasol em i bikpela moa long em
Tupela [[kantri]] i stap long Niugini.,Tupela kantri i stap long Niugini,Tupela kantri i stap long Niugini
"Long sait san i go daun, em i hap bilong Indonesia.",Long sait san i go daun em i hap bilong Indonesia,Long sait san i go daun em i hap bilong Indonesia
"Long sait san i kamap, em i hap bilong [[Papua Niugini]].",Long sait san i kamap em i hap bilong Papua Niugini,Long sait san i kamap em i hap bilong Papua_Niugini
Ol hap bilong politikis.,Ol hap bilong politikis,Ol hap bilong politikis
[[Niugini]] em i haphapim long klostu long tupela stret hap long lain bilong not-saut: Ol manmeri.,Niugini em i haphapim long klostu long tupela stret hap long lain bilong notsaut Ol manmeri,Niugini em i haphapim long klostu long tupela stret hap long lain bilong notsaut Ol manmeri
"Long [[2005]], igat klostu long 7.5 milien manmeri oli silip long Niugini.",Long igat klostu long milien manmeri oli silip long Niugini,Long igat klostu long milien manmeri oli silip long Niugini
"Naijiria, opisioli nemd dispela Pederol Ripablik bilong Naijiria, emi repablik bilong [[Aprika]]",Naijiria opisioli nemd dispela Pederol Ripablik bilong Naijiria emi repablik bilong Aprika,Naijiria opisioli nemd dispela Pederol Ripablik bilong Naijiria emi repablik bilong Aprika
Kundiawa em i [[kapitol]] na taun bikpela tumas bilong [[Simbu]] provins long [[Papua Niugini]].,Kundiawa em i kapitol na taun bikpela tumas bilong Simbu provins long Papua Niugini,Kundiawa em i kapitol na taun bikpela tumas bilong Simbu provins long Papua Niugini
.tt em i Intanet kod bilong kantri Trinidad and Tobago.,tt em i Intanet kod bilong kantri Trinidad and Tobago,tt em i Intanet kod bilong kantri Trinidad and Tobago
.im em i Intanet kod bilong kantri Ail bilong Man.,im em i Intanet kod bilong kantri Ail bilong Man,im em i Intanet kod bilong kantri Ail bilong Man
Is Niu Briten em i wanpela provins long [[Papua Niugini]].,Is Niu Briten em i wanpela provins long Papua Niugini,Is Niu Briten em i wanpela provins long Papua_Niugini
"Em i stap long New Briten ailan, long sait san i kamap.",Em i stap long New Briten ailan long sait san i kamap,Em i stap long New Briten ailan long sait san i kamap
"Pastaim long yia 1994, [[Rabaul]] em i [[kapitol]] na taun bikpela tumas bilong em, tasol traipela pairap long maunten Tavurvur na Vulcan i bagarapim Rabaul taun olgeta long yia 1994, na nau kapitol na bikpela taun bilong provins i go long [[Kokopo]].",Pastaim long yia Rabaul em i kapitol na taun bikpela tumas bilong em tasol traipela pairap long maunten Tavurvur na Vulcan i bagarapim Rabaul taun olgeta long yia na nau kapitol na bikpela taun bilong provins i go long Kokopo,Pastaim long yia Rabaul em i kapitol na taun bikpela tumas bilong em tasol traipela pairap long maunten Tavurvur na Vulcan i bagarapim Rabaul taun olgeta long yia na nau kapitol na bikpela taun bilong provins i go long Kokopo
Lesoto emi wanpela kantri long [[Aprika]].,Lesoto emi wanpela kantri long Aprika,Lesoto emi wanpela kantri long Aprika
Maikronisia em i region insait long Pasifik.,Maikronisia em i region insait long Pasifik,Maikronisia em i region insait long Pasifik
"Tok ""Maikronisia"" i kam long Olpela Tok Gris μικρός ""mikros"" = liklik na νῆσοι ""nēsoi"" = ailan - ""ol liklik ailan"").",Tok Maikronisia i kam long Olpela Tok Gris μικρός mikros liklik na νῆσοι nēsoi ailan ol liklik ailan,Tok Maikronisia i kam long Olpela Tok Gris μικρός mikros liklik na νῆσοι nēsoi ailan ol liklik ailan
Insait long region [[Maikronisia]] i gat sampela kantri na teritori olsem: Kantri na teritori insait long [[Maikronisia]].,Insait long region Maikronisia i gat sampela kantri na teritori olsem Kantri na teritori insait long Maikronisia,Insait long region Maikronisia i gat sampela kantri na teritori olsem Kantri na teritori insait long Maikronisia
[[Mikronesien]] setzt sich aus diesen [[Staaten]] und abhängigen Territorien zusammen:,Mikronesien setzt sich aus diesen Staaten und abhängigen Territorien zusammen,Mikronesien setzt sich aus diesen Staaten und abhängigen Territorien zusammen
.cx em i Intanet kod bilong kantri Krismas Ailan.,cx em i Intanet kod bilong kantri Krismas Ailan,cx em i Intanet kod bilong kantri Krismas Ailan
"Behaviourisim (Tok Inglis : ""Behaviourism"") i wanpela lain bilong [[Saikolosi]].",Behaviourisim Tok Inglis Behaviourism i wanpela lain bilong Saikolosi,Behaviourisim Tok Inglis Behaviourism i wanpela lain bilong Saikolosi
"Man bilong behaviourisim tingting olgeta manmeri bilong saikolosi mas stadim wok bilong ol, nogat tingting.",Man bilong behaviourisim tingting olgeta manmeri bilong saikolosi mas stadim wok bilong ol nogat tingting,Man bilong behaviourisim tingting olgeta manmeri bilong saikolosi mas stadim wok bilong ol nogat tingting
Ol man bilong behaviourisim tingting: Manmeri bilong behaviourisim tingting ol inap klirim saikilosi wantaim dispela theory long reinforcement na punishment.,Ol man bilong behaviourisim tingting Manmeri bilong behaviourisim tingting ol inap klirim saikilosi wantaim dispela theory long reinforcement na punishment,Ol man bilong behaviourisim tingting Manmeri bilong behaviourisim tingting ol inap klirim saikilosi wantaim dispela theory long reinforcement na punishment
"Bikpela man bilong dispela lain long saikolosi i : Ivan Pavlov, John B. Watson, B. F. Skinner na mo.",Bikpela man bilong dispela lain long saikolosi i Ivan Pavlov John B Watson B F Skinner na mo,Bikpela man bilong dispela lain long saikolosi i Ivan Pavlov John B Watson B F Skinner na mo
.укр em i Intanet kod bilong kantri [[Yukren]].,укр em i Intanet kod bilong kantri Yukren,укр em i Intanet kod bilong kantri Yukren
Singapo i stap wanpela [[kantri]] long [[Esia]].,Singapo i stap wanpela kantri long Esia,Singapo i stap wanpela kantri long Esia
[[Kapitol]] long emi Singapo.,Kapitol long emi Singapo,Kapitol long emi Singapo
Singapo em i gat 5.535.000 manmeri (2015).,Singapo em i gat manmeri,Singapo em i gat manmeri
.tp em i Intanet kod bilong kantri Timor Leste.,tp em i Intanet kod bilong kantri Timor Leste,tp em i Intanet kod bilong kantri Timor Leste
"Torrubia de Soria emi wanpela taun long Soria provins, Castile na León, [[Spen]].",Torrubia de Soria emi wanpela taun long Soria provins Castile na León Spen,Torrubia de Soria emi wanpela taun long Soria provins Castile na León Spen
"Kimi ga Yo ([[Tokples Siapan]]: 君が代) i mak olsem ofisel singsing bilong kantri [[Siapan]] long Ogas 13, [[1999]].",Kimi ga Yo Tokples Siapan 君が代 i mak olsem ofisel singsing bilong kantri Siapan long Ogas,Kimi ga Yo Tokples_Siapan 君が代 i mak olsem ofisel singsing bilong kantri Siapan long Ogas
Tokples [[Siapan]].,Tokples Siapan,Tokples Siapan
君が代は [[千代に八千代に]] さざれ石の いわおとなりて こけのむすまで Romaji.,君が代は 千代に八千代に さざれ石の いわおとなりて こけのむすまで Romaji,君が代は 千代に八千代に さざれ石の いわおとなりて こけのむすまで Romaji
Kimi ga Yo wa Chiyoni Yachiyoni Sazare Ishino Iwaoto Narite Kokeno Musumade,Kimi ga Yo wa Chiyoni Yachiyoni Sazare Ishino Iwaoto Narite Kokeno Musumade,Kimi ga Yo wa Chiyoni Yachiyoni Sazare Ishino Iwaoto Narite Kokeno Musumade
Breinigerberg em i citi na taun bikpela tumas bilong [[kantri]] [[Siamani]] long [[Yurop]].,Breinigerberg em i citi na taun bikpela tumas bilong kantri Siamani long Yurop,Breinigerberg em i citi na taun bikpela tumas bilong kantri Siamani long Yurop
.gg em i Intanet kod bilong kantri Gensi.,gg em i Intanet kod bilong kantri Gensi,gg em i Intanet kod bilong kantri Gensi
Republic of Macedonia em i wanpela [[kantri]] long [[Yurop]].,Republic of Macedonia em i wanpela kantri long Yurop,Republic of Macedonia em i wanpela kantri long Yurop
[[Kapitol]] long Macedonia emi Skopje.,Kapitol long Macedonia emi Skopje,Kapitol long Macedonia emi Skopje
"Nesenel Plak blong [[Filipin]] (Tok Tagalog: Pambansang Watawat ng [[Pilipinas]]) em i stret plak wantaim tupla color, em i blu, ret, na wait, na i gat stret triangle long hoist sait .",Nesenel Plak blong Filipin Tok Tagalog Pambansang Watawat ng Pilipinas em i stret plak wantaim tupla color em i blu ret na wait na i gat stret triangle long hoist sait,Nesenel Plak blong Filipin Tok Tagalog Pambansang Watawat ng Pilipinas em i stret plak wantaim tupla color em i blu ret na wait na i gat stret triangle long hoist sait
"Long namel blong triangle, [[gol]] san i kisim etpla lain na mining blong en i etpla provins blong [[Filipin]] husat long taim bipo i bin wokim pait blong gavman blong [[Spen]] husat i kisim [[Filipin]] blong en.",Long namel blong triangle gol san i kisim etpla lain na mining blong en i etpla provins blong Filipin husat long taim bipo i bin wokim pait blong gavman blong Spen husat i kisim Filipin blong en,Long namel blong triangle gol san i kisim etpla lain na mining blong en i etpla provins blong Filipin husat long taim bipo i bin wokim pait blong gavman blong Spen husat i kisim Filipin blong en
"Tripla star, em i tripla ailan blong [[Filipin]], emi ol [[Luzon]] ailan, ol Visayas ailan, na ol Mindanao ailan.",Tripla star em i tripla ailan blong Filipin emi ol Luzon ailan ol Visayas ailan na ol Mindanao ailan,Tripla star em i tripla ailan blong Filipin emi ol Luzon ailan ol Visayas ailan na ol Mindanao ailan
