text,text_clean,text_ents
Count Lev Nikolayevich Tolstoy o Leo Tolstoy em i bin wan man blong litorasa blong Rusia.,Count Lev Nikolayevich Tolstoy o Leo Tolstoy em i bin wan man blong litorasa blong Rusia,Count Lev Nikolayevich Tolstoy o Leo Tolstoy em i bin wan man blong litorasa blong Rusia
"Ol nem blong tufala buk blong em ""War and Peace"" mo ""Anna Karenina"".",Ol nem blong tufala buk blong em War and Peace mo Anna Karenina,Ol nem blong tufala buk blong em War and Peace mo Anna Karenina
Haiku em i wan kaen smol poem.,Haiku em i wan kaen smol poem,Haiku em i wan kaen smol poem
Em i bin mekem fastaem long [[Japan]].,Em i bin mekem fastaem long Japan,Em i bin mekem fastaem long Japan
Olgeta haiku ol i gat trifala line.,Olgeta haiku ol i gat trifala line,Olgeta haiku ol i gat trifala line
"Nambawan line i gat 5 syllable, nambatu line i gat 7 syllable, mo nambatri line i gat 5 syllable.",Nambawan line i gat syllable nambatu line i gat syllable mo nambatri line i gat syllable,Nambawan line i gat syllable nambatu line i gat syllable mo nambatri line i gat syllable
"Kamel (""Camelus""), i gat 14 million kamel long 2010 long wol.",Kamel Camelus i gat million kamel long long wol,Kamel Camelus i gat million kamel long long wol
"I gat 700,000 kamel long [[Ostrelia]] long 2010.",I gat kamel long Ostrelia long,I gat kamel long Ostrelia long
Ferdinand Emmanuel Edralin Marcos  em i bin Hed blong Stet (presidens) blong Philippines.,Ferdinand Emmanuel Edralin Marcos em i bin Hed blong Stet presidens blong Philippines,Ferdinand Emmanuel Edralin Marcos em i bin Hed blong Stet presidens blong Philippines
Ichirō Hatoyama (1 Januware 1883 – 7 Maj 1959) i praem minista blong [[Japan]].,Ichirō Hatoyama Januware Maj i praem minista blong Japan,Ichirō Hatoyama Januware Maj i praem minista blong Japan
Ijip i kaontri long [[Afrika]].,Ijip i kaontri long Afrika,Ijip i kaontri long Afrika
Trojany i wan vilej long taon blong Dąbrówka long is blong [[Polan]].,Trojany i wan vilej long taon blong Dąbrówka long is blong Polan,Trojany i wan vilej long taon blong Dąbrówka long is blong Polan
Baton Rouge hem i kapital blong [[Louisiana]].,Baton Rouge hem i kapital blong Louisiana,Baton Rouge hem i kapital blong Louisiana
"Long July 2016, populaesen blong Baton Rouge i stap araon 227,715.",Long July populaesen blong Baton Rouge i stap araon,Long July populaesen blong Baton Rouge i stap araon
Kirgistan i kaontri long [[Esia]].,Kirgistan i kaontri long Esia,Kirgistan i kaontri long Esia
"Naen, [[namba]] 9.",Naen namba,Naen namba
"Tu, [[namba]] 2.",Tu namba,Tu namba
Kevin Norwood Bacon (boen 8 Julae 1958) em i akta blong [[Yunaeted Stet blong Amerika]].,Kevin Norwood Bacon boen Julae em i akta blong Yunaeted Stet blong Amerika,Kevin Norwood Bacon boen Julae em i akta blong Yunaeted_Stet_blong_Amerika
Kosta Rika em i wan [[kaontri]] blong [[Sentrol Amerika]].,Kosta Rika em i wan kaontri blong Sentrol Amerika,Kosta Rika em i wan kaontri blong Sentrol Amerika
Seiko Matsuda (boen 10 Maj 1962) em i woman blong singsing blong [[Japan]].,Seiko Matsuda boen Maj em i woman blong singsing blong Japan,Seiko Matsuda boen Maj em i woman blong singsing blong Japan
Lansing hem i kapital blong [[Michigan]].,Lansing hem i kapital blong Michigan,Lansing hem i kapital blong Michigan
"Long July 2009, populaesen blong Lansing i stap araon 113,802.",Long July populaesen blong Lansing i stap araon,Long July populaesen blong Lansing i stap araon
"Robert William ""Bob"" Hoskins, Jr. (1942 – 2014) i akta blong Unaeted Kingdom.",Robert William Bob Hoskins Jr i akta blong Unaeted Kingdom,Robert William Bob Hoskins Jr i akta blong Unaeted Kingdom
Miki Fujimoto (boen 1985) em i woman blong singsing blong [[Japan]].,Miki Fujimoto boen em i woman blong singsing blong Japan,Miki Fujimoto boen em i woman blong singsing blong Japan
Atlanta hem i kapital blong [[Georgia]].,Atlanta hem i kapital blong Georgia,Atlanta hem i kapital blong Georgia
"Long July 2016, populaesen blong Atlanta i stap araon 472,522.",Long July populaesen blong Atlanta i stap araon,Long July populaesen blong Atlanta i stap araon
Denver hem i kapital blong [[Colorado]].,Denver hem i kapital blong Colorado,Denver hem i kapital blong Colorado
"Long July 2016, populaesen blong Denver i stap araon 693,060.",Long July populaesen blong Denver i stap araon,Long July populaesen blong Denver i stap araon
"Alexander Sergeyevich Pushkin em i bin bon long 26 Mei 1799 (6 Jun New Style) 1799, long [[Moskow]], mo bin ded long 29 Janewari 1837 (10 Febuwari, New Style), [[San-Peterburg]].",Alexander Sergeyevich Pushkin em i bin bon long Mei Jun New Style long Moskow mo bin ded long Janewari Febuwari New Style SanPeterburg,Alexander Sergeyevich Pushkin em i bin bon long Mei Jun New Style long Moskow mo bin ded long Janewari Febuwari New Style SanPeterburg
Em i bin wan man blong litorasa blong Rusia.,Em i bin wan man blong litorasa blong Rusia,Em i bin wan man blong litorasa blong Rusia
"Matarine, o madarine, o mandrin, hem i wan frut we pipol likem kakae.",Matarine o madarine o mandrin hem i wan frut we pipol likem kakae,Matarine o madarine o mandrin hem i wan frut we pipol likem kakae
Ol matarine gat yelo o orenj frutskin mo swit orenj palp.,Ol matarine gat yelo o orenj frutskin mo swit orenj palp,Ol matarine gat yelo o orenj frutskin mo swit orenj palp
"Matarine i gro long smol matarine [[tri]] blong species wetem nem long toktok Latin ""Citrus reticulata"".",Matarine i gro long smol matarine tri blong species wetem nem long toktok Latin Citrus reticulata,Matarine i gro long smol matarine tri blong species wetem nem long toktok Latin Citrus reticulata
Netif lan blong matarine tri i Is Esia.,Netif lan blong matarine tri i Is Esia,Netif lan blong matarine tri i Is Esia
"Long [[Vanuatu]] mifala i gat wan spesel aelan we ol matarine i fulap long hem, hemi collem Aniwa.",Long Vanuatu mifala i gat wan spesel aelan we ol matarine i fulap long hem hemi collem Aniwa,Long Vanuatu mifala i gat wan spesel aelan we ol matarine i fulap long hem hemi collem Aniwa
"Abu-Nuwas al-Hasan ben Hani al-Hakami (bon long c. 760 long Ahvaz – bin ded long c. 815 long Baghdad), o Abū-Nuwās, em i bin wan man blong poetri blong ""'Abbasid Caliphate'"".",AbuNuwas alHasan ben Hani alHakami bon long c long Ahvaz bin ded long c long Baghdad o AbūNuwās em i bin wan man blong poetri blong Abbasid Caliphate,AbuNuwas alHasan ben Hani alHakami bon long c long Ahvaz bin ded long c long Baghdad o AbūNuwās em i bin wan man blong poetri blong Abbasid Caliphate
Illinois i wan state blog Yunaeted Stet.,Illinois i wan state blog Yunaeted Stet,Illinois i wan state blog Yunaeted Stet
Kapital blong hem i Springfield.,Kapital blong hem i Springfield,Kapital blong hem i Springfield
"Long July 2016, populaesen blong [[Illinois]] i stap araon 12,801,539.",Long July populaesen blong Illinois i stap araon,Long July populaesen blong Illinois i stap araon
Wyoming i wan state blog Yunaeted Stet.,Wyoming i wan state blog Yunaeted Stet,Wyoming i wan state blog Yunaeted Stet
Kapital blong hem i Cheyenne.,Kapital blong hem i Cheyenne,Kapital blong hem i Cheyenne
"Long July 2009, populaesen blong [[Wyoming]] i stap araon 544,270.",Long July populaesen blong Wyoming i stap araon,Long July populaesen blong Wyoming i stap araon
"Lewis Allen ""Lou"" Reed i bin bon long 2 maj 1942, Brooklyn, New York ([[Yunaeted Stet blong Amerika]]).",Lewis Allen Lou Reed i bin bon long maj Brooklyn New York Yunaeted Stet blong Amerika,Lewis Allen Lou Reed i bin bon long maj Brooklyn New York Yunaeted_Stet_blong_Amerika
Hem i man blong singsing mo raeta blong singsing.,Hem i man blong singsing mo raeta blong singsing,Hem i man blong singsing mo raeta blong singsing
"Hem i bin ded long 27 oktoba 2013, Southampton, Long Island (New York).",Hem i bin ded long oktoba Southampton Long Island New York,Hem i bin ded long oktoba Southampton Long Island New York
Pumpuang Duangjan (4 Auguste 1961 - 13 Jule 1992) em i bin woman blong singsing blong [[Taelan]].,Pumpuang Duangjan Auguste Jule em i bin woman blong singsing blong Taelan,Pumpuang Duangjan Auguste Jule em i bin woman blong singsing blong Taelan
Tenczynek i wan smol taon long saot blong [[Polan]].,Tenczynek i wan smol taon long saot blong Polan,Tenczynek i wan smol taon long saot blong Polan
"Milena Miconi (bon long 15 Desemba 1971 long [[Rome]]), em i akta blong [[Itali]].",Milena Miconi bon long Desemba long Rome em i akta blong Itali,Milena Miconi bon long Desemba long Rome em i akta blong Itali
Gilberto Amauri de Godoy Filho (boen 23 Desemba 1976) em i volibol pleya blong Brazil.,Gilberto Amauri de Godoy Filho boen Desemba em i volibol pleya blong Brazil,Gilberto Amauri de Godoy Filho boen Desemba em i volibol pleya blong Brazil
Solange Piaget Knowles (boen 24 Jun 1986) em i woman blong singsing blong [[Yunaeted Stet blong Amerika]].,Solange Piaget Knowles boen Jun em i woman blong singsing blong Yunaeted Stet blong Amerika,Solange Piaget Knowles boen Jun em i woman blong singsing blong Yunaeted_Stet_blong_Amerika
Fred Astaire (10 Mei 1899 – 22 Jun 1987) em i akta blong [[Yunaeted Stet blong Amerika]].,Fred Astaire Mei Jun em i akta blong Yunaeted Stet blong Amerika,Fred Astaire Mei Jun em i akta blong Yunaeted_Stet_blong_Amerika
Yunaeted Stet i wan kaontri blong [[Not Amerika]].,Yunaeted Stet i wan kaontri blong Not Amerika,Yunaeted Stet i wan kaontri blong Not_Amerika
"Hemi wan federasen we i gat wan konstitusen, witem 50 stet.",Hemi wan federasen we i gat wan konstitusen witem stet,Hemi wan federasen we i gat wan konstitusen witem stet
48 stet blong em ol i closup long [[Kanada]] mo Mexico nomo.,stet blong em ol i closup long Kanada mo Mexico nomo,stet blong em ol i closup long Kanada mo Mexico nomo
Wan stet nem [[Alaska]] i stap long notwes kona blong Not Amerika.,Wan stet nem Alaska i stap long notwes kona blong Not Amerika,Wan stet nem Alaska i stap long notwes kona blong Not Amerika
Alaska i klosap long Kanada long is saed mo long Bering Strait long wes saed.,Alaska i klosap long Kanada long is saed mo long Bering Strait long wes saed,Alaska i klosap long Kanada long is saed mo long Bering Strait long wes saed
Wan stet nem [[Hawaii]] i stap long [[Pasifik]]; em i gat plante aelan nomo.,Wan stet nem Hawaii i stap long Pasifik em i gat plante aelan nomo,Wan stet nem Hawaii i stap long Pasifik em i gat plante aelan nomo
"Kapital blong Yunaeted Stet i Washington, D.C.. Presidens blong hem i [[Joe Biden]].",Kapital blong Yunaeted Stet i Washington DC Presidens blong hem i Joe Biden,Kapital blong Yunaeted Stet i Washington DC Presidens blong hem i Joe_Biden
"Long 2019, populesen blong [[Yunaeted Stet]] i stap aroun 328,239,523.",Long populesen blong Yunaeted Stet i stap aroun,Long populesen blong Yunaeted_Stet i stap aroun
"Gavman blong [[Yunaeted Stet blong Amerika]] i gat trifala pat: executive branch, legislative branch, mo judicial branch.",Gavman blong Yunaeted Stet blong Amerika i gat trifala pat executive branch legislative branch mo judicial branch,Gavman blong Yunaeted_Stet_blong_Amerika i gat trifala pat executive branch legislative branch mo judicial branch
Executive Branch em i enfosem ol law.,Executive Branch em i enfosem ol law,Executive Branch em i enfosem ol law
[[Yunaeted Stet]] em i [[independent]] aot long British long 4 Julae 1776.,Yunaeted Stet em i independent aot long British long Julae,Yunaeted_Stet em i independent aot long British long Julae
"Prague (""Praha"") hem i kapital blong [[Jek Ripablik]].",Prague Praha hem i kapital blong Jek Ripablik,Prague Praha hem i kapital blong Jek_Ripablik
I gat wan lis blong ol kaontri blong [[wol]].,I gat wan lis blong ol kaontri blong wol,I gat wan lis blong ol kaontri blong wol
䄮 [[Afganistan]] - [[Aislan]] - Albenia - [[Aljiria]] - Andora - [[Angola]] - Antigwa mo Barbuda - [[Ajentina]] - [[Amenia]] - Aserbaijan 䈮 [[Bahamas]] - Bahren - [[Banglades]] - [[Babados]] - Belras - [[Beljiom]] - Belis - [[Benin]] - [[Bhutan]] - [[Bolivia]] - Bosnia mo Hesegovina - [[Botsuana]] - [[Brasil]] - [[Brunae]] - Balgeria - [[Bukina Faso]] - [[Burundi]] 䌮 [[Kambodia]] - [[Kamerun]] - [[Kanada]] - [[Kep Ved]] - [[Ripablik blong Sentrol Afrika]] - Jad - Chile - [[Jaena]] - [[Kolombia]] - Komoros - [[Demokratik Ripablik blong Kongo]] - [[Ripablik blong Kongo]] - [[Kosta Rika]] - [[Côte d'Ivoire]] - [[Kroasia]] - [[Kuba]] - [[Saepras]] - [[Jek Ripablik]] 䐮 [[Denmak]] - [[Jibuti]] - [[Dominika]] - Ripablik blong Dominika 䔮 [[Is Timor]] - [[Ekwado]] - [[Ijip]] - [[El Salvado]] - [[Ekwetorial Gini]] - [[Eritrea]] - [[Estonia]] - [[Eswatini]] - [[Itiopia]] 䘮 [[Fiji]] - [[Finlan]] - [[Franis]] 䜮 [[Gabon]] - [[Gambia]] - [[Jojia]] - [[Jemani]] - [[Gana]] - [[Gris]] - Grenada - [[Gwatemala]] - [[Gini]] - [[Gini-Bisau]] - [[Guyana]] 䠮 [[Haiti]] - [[Honduras]] - [[Hangari]] 䤮 [[India]] - [[Indonesia]] - [[Iran]] - [[Irak]] - [[Aerlan]] - [[Israel]] - [[Itali]] 䨮 [[Jamaika]] - [[Japan]] - [[Jordan]] 䬮 [[Kasakstan]] - [[Kenia]] - [[Kiribati]] - Kosovo - [[Kuwait]] - [[Kirgistan]] 䰮 [[Laos]] - [[Latvia]] - [[Lebanon]] - [[Lesoto]] - [[Liberia]] - [[Libia]] - [[Liechtenstein]] - [[Litwania]] - Luxembourg 䴮 [[Madagaskar]] - [[Malawi]] - [[Malesia]] - [[Maldiv]] - [[Mali]] - Malta - [[Masal Aelan]] - [[Morisas]] - Mauritius - [[Meksiko]] - [[Mikronesia]] - [[Moldova]] - [[Monako]] - [[Mongolia]] - [[Montenegro]] - [[Moroko]] - [[Mosambik]] - [[Mianma]] 丮 [[Namibia]] - [[Nauru]] - [[Nepal]] - [[Neselan]] - [[Niusilan]] - [[Nikaragwa]] - [[Naeja]] - [[Naejiria]] - [[Not Koria]] - [[Not Masedonia]] - [[Nowei]] 伮 [[Oman]] - [[Ostrelia]] - [[Ostria]]  倮 [[Pakistan]] - [[Palau]] - Palestine - [[Panama]] - [[Papua Niugini]] - [[Paragwae]] - [[Peru]] - [[Filipin]] - [[Polan]] - [[Portugal]] 儮 Katar 刮 [[Romania]] - [[Rasia]] - [[Rwanda]] 匮 Saint Kitts mo Nevis - Saint Lucia - Saint Vincent mo Grenadines - [[Samoa]] - [[San Marino]] - [[Sao Tome mo Prinsip]] - [[Saudi Arebia]] - [[Senegal]] - [[Sebia]] - [[Seisel]] - [[Siera Leon]] - [[Singapo]] - [[Slovakia]] - [[Slovenia]] - [[Solomon Aelan]] - [[Somalia]] - [[Saot Afrika]] - [[Saot Koria]] - [[Spen]] - Sri Lanka - [[Sudan]] - Suriname - [[Swiden]] - [[Swiselan]] - [[Siria]] 吮 [[Taewan]] - [[Tajikistan]] - [[Tansania]] - [[Taelan]] - [[Togo]] - [[Tonga]] - [[Trinidad mo Tobago]] - [[Tunisia]] - [[Teki]] - [[Tukmenistan]] - [[Tuvalu]] 售 [[Uganda]] - [[Yukren]] - [[Yunaeted Arab Emirets]] - [[Yunaeted Kingdom]] - [[Yunaeted Stet blong Amerika]] - [[Urugwae]] - [[Asbekistan]] 嘮 [[Vanuatu]] - Vatikan - [[Veneswela]] - [[Vietnam]] 圮 Wes Sahara 央 [[Yemen]] 娮 [[Sambia]] - [[Simbabue]],䄮 Afganistan Aislan Albenia Aljiria Andora Angola Antigwa mo Barbuda Ajentina Amenia Aserbaijan 䈮 Bahamas Bahren Banglades Babados Belras Beljiom Belis Benin Bhutan Bolivia Bosnia mo Hesegovina Botsuana Brasil Brunae Balgeria Bukina Faso Burundi 䌮 Kambodia Kamerun Kanada Kep Ved Ripablik blong Sentrol Afrika Jad Chile Jaena Kolombia Komoros Demokratik Ripablik blong Kongo Ripablik blong Kongo Kosta Rika Côte dIvoire Kroasia Kuba Saepras Jek Ripablik 䐮 Denmak Jibuti Dominika Ripablik blong Dominika 䔮 Is Timor Ekwado Ijip El Salvado Ekwetorial Gini Eritrea Estonia Eswatini Itiopia 䘮 Fiji Finlan Franis 䜮 Gabon Gambia Jojia Jemani Gana Gris Grenada Gwatemala Gini GiniBisau Guyana 䠮 Haiti Honduras Hangari 䤮 India Indonesia Iran Irak Aerlan Israel Itali 䨮 Jamaika Japan Jordan 䬮 Kasakstan Kenia Kiribati Kosovo Kuwait Kirgistan 䰮 Laos Latvia Lebanon Lesoto Liberia Libia Liechtenstein Litwania Luxembourg 䴮 Madagaskar Malawi Malesia Maldiv Mali Malta Masal Aelan Morisas Mauritius Meksiko Mikronesia Moldova Monako Mongolia Montenegro Moroko Mosambik Mianma 丮 Namibia Nauru Nepal Neselan Niusilan Nikaragwa Naeja Naejiria Not Koria Not Masedonia Nowei 伮 Oman Ostrelia Ostria 倮 Pakistan Palau Palestine Panama Papua Niugini Paragwae Peru Filipin Polan Portugal 儮 Katar 刮 Romania Rasia Rwanda 匮 Saint Kitts mo Nevis Saint Lucia Saint Vincent mo Grenadines Samoa San Marino Sao Tome mo Prinsip Saudi Arebia Senegal Sebia Seisel Siera Leon Singapo Slovakia Slovenia Solomon Aelan Somalia Saot Afrika Saot Koria Spen Sri Lanka Sudan Suriname Swiden Swiselan Siria 吮 Taewan Tajikistan Tansania Taelan Togo Tonga Trinidad mo Tobago Tunisia Teki Tukmenistan Tuvalu 售 Uganda Yukren Yunaeted Arab Emirets Yunaeted Kingdom Yunaeted Stet blong Amerika Urugwae Asbekistan 嘮 Vanuatu Vatikan Veneswela Vietnam 圮 Wes Sahara 央 Yemen 娮 Sambia Simbabue,䄮 Afganistan Aislan Albenia Aljiria Andora Angola Antigwa mo Barbuda Ajentina Amenia Aserbaijan 䈮 Bahamas Bahren Banglades Babados Belras Beljiom Belis Benin Bhutan Bolivia Bosnia mo Hesegovina Botsuana Brasil Brunae Balgeria Bukina Faso Burundi 䌮 Kambodia Kamerun Kanada Kep Ved Ripablik blong Sentrol Afrika Jad Chile Jaena Kolombia Komoros Demokratik Ripablik blong Kongo Ripablik blong Kongo Kosta Rika Côte dIvoire Kroasia Kuba Saepras Jek Ripablik 䐮 Denmak Jibuti Dominika Ripablik blong Dominika 䔮 Is Timor Ekwado Ijip El Salvado Ekwetorial Gini Eritrea Estonia Eswatini Itiopia 䘮 Fiji Finlan Franis 䜮 Gabon Gambia Jojia Jemani Gana Gris Grenada Gwatemala Gini GiniBisau Guyana 䠮 Haiti Honduras Hangari 䤮 India Indonesia Iran Irak Aerlan Israel Itali 䨮 Jamaika Japan Jordan 䬮 Kasakstan Kenia Kiribati Kosovo Kuwait Kirgistan 䰮 Laos Latvia Lebanon Lesoto Liberia Libia Liechtenstein Litwania Luxembourg 䴮 Madagaskar Malawi Malesia Maldiv Mali Malta Masal Aelan Morisas Mauritius Meksiko Mikronesia Moldova Monako Mongolia Montenegro Moroko Mosambik Mianma 丮 Namibia Nauru Nepal Neselan Niusilan Nikaragwa Naeja Naejiria Not Koria Not Masedonia Nowei 伮 Oman Ostrelia Ostria 倮 Pakistan Palau Palestine Panama Papua Niugini Paragwae Peru Filipin Polan Portugal 儮 Katar 刮 Romania Rasia Rwanda 匮 Saint Kitts mo Nevis Saint Lucia Saint Vincent mo Grenadines Samoa San Marino Sao Tome mo Prinsip Saudi Arebia Senegal Sebia Seisel Siera Leon Singapo Slovakia Slovenia Solomon Aelan Somalia Saot Afrika Saot Koria Spen Sri Lanka Sudan Suriname Swiden Swiselan Siria 吮 Taewan Tajikistan Tansania Taelan Togo Tonga Trinidad mo Tobago Tunisia Teki Tukmenistan Tuvalu 售 Uganda Yukren Yunaeted Arab Emirets Yunaeted Kingdom Yunaeted Stet blong Amerika Urugwae Asbekistan 嘮 Vanuatu Vatikan Veneswela Vietnam 圮 Wes Sahara 央 Yemen 娮 Sambia Simbabue
