text,text_preprocessed,LEN,label
"Gavman blong [[Yunaeted Stet blong Amerika]] i gat trifala pat: executive branch, legislative branch, mo judicial branch.",Gavman blong Yunaeted_Stet_blong_Amerika i gat trifala pat executive branch legislative branch mo judicial branch,14,20
[[Yunaeted Stet]] em i [[independent]] aot long British long 4 Julae 1776.,Yunaeted_Stet em i independent aot long British long Julae,9,35
"Prague (""Praha"") hem i kapital blong [[Jek Ripablik]].",Prague hem i kapital blong Jek_Ripablik,6,29
I gat wan lis blong ol kaontri blong [[wol]].,I gat wan lis blong ol kaontri blong wol,9,50
Mangpor Chonthicha (1983 - ) em i woman blong singsing blong [[Taelan]].,Mangpor Chonthicha em i woman blong singsing blong Taelan,9,3
Kumi Sasaki (boen 1996) em i woman blong singsing blong [[Japan]].,Kumi Sasaki em i woman blong singsing blong Japan,9,3
"Joseph Francis ""Joe"" Alaskey III (17 Epril 1952 – 3 Februari 2016) em i akta blong [[Yunaeted Stet blong Amerika]].",Joseph Francis Joe Alaskey III em i akta blong Yunaeted_Stet_blong_Amerika,10,34
Jefferson Siti hem i kapital blong [[Missouri]].,Jefferson Siti hem i kapital blong Missouri,7,29
"Molière (1622 – 17 Febuwari 1673) emi bin wan akta, raeta, mo direkta blong [[Franis]].",Molière emi bin wan akta raeta mo direkta blong Franis,10,8
"Long July 2010, populaesen blong [[Oregon]] i stap araon 3,831,074.",Long July populaesen blong Oregon i stap araon,8,41
"Long July 2010, populaesen blong [[New Jersey]] i stap araon 8,791,894.",Long July populaesen blong New_Jersey i stap araon,8,41
Stéphane Antiga (boen 3 Februari 1976) em i volibol pleya blong [[Franis]].,Stéphane Antiga em i volibol pleya blong Franis,8,31
"Riga (lv: ""Rīga"") hem i wan big taon mo kapital blong [[Latvia]].",Riga hem i wan big taon mo kapital blong Latvia,10,50
Little Rock hem i kapital blong [[Arkansas]].,Little Rock hem i kapital blong Arkansas,7,29
Asbekistan i kaontri long [[Esia]].,Asbekistan i kaontri long Esia,5,30
"James Ross ""Jim"" Meskimen (boen 10 Septemba 1959) em i akta blong [[Yunaeted Stet blong Amerika]].",James Ross Jim Meskimen em i akta blong Yunaeted_Stet_blong_Amerika,9,34
William McKinley (1843 - 1901) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,William McKinley i hed blong stet blong Yunaeted_Stet_blong_Amerika,8,46
"Elisabet II (bon Epril 21, 1926) i kween blong Unaeted Kingdom, [[Papua Niugini]], [[Solomon Aelan]], [[Ostrelia]], Niu Zilan mo 11 moa kaontri.",Elisabet II i kween blong Unaeted Kingdom Papua_Niugini Solomon Aelan Ostrelia Niu Zilan mo moa kaontri,16,40
"Spiro Theodore ""Ted"" Agnew (9 Novemba 1918 – 17 Septemba 1996) em i politikis blong [[Yunaeted Stet blong Amerika]].",Spiro Theodore Ted Agnew em i politikis blong Yunaeted_Stet_blong_Amerika,9,27
James Buchanan Jr. (1791 - 1868) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,James Buchanan Jr i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,46
"Warsaw (toktok Polan: ""Warszawa""), hem i kapital blong [[Polan]].",Warsaw hem i kapital blong Polan,6,36
"Long July 2016, populaesen blong [[Indiana]] i stap araon 6,633,053.",Long July populaesen blong Indiana i stap araon,8,41
Saot Amerika i wan [[kontinen]].,Saot Amerika i wan kontinen,5,19
Momoko Ōyama (boen 9 Februari 1994) i akta blong [[Japan]].,Momoko Ōyama i akta blong Japan,6,9
Rita Hayworth (17 Oktoba 1918 – 14 Mei 1987) em i akta blong [[Yunaeted Stet blong Amerika]].,Rita Hayworth em i akta blong Yunaeted_Stet_blong_Amerika,7,34
"Valletta (Toktok Molta: ""il-Belt Valletta""), hem i no tumas big taon long [[Molta]] mo hem i kapitol blong disfala kaontri.",Valletta hem i no tumas big taon long Molta mo hem i kapitol blong disfala kaontri,16,29
Maria Makino (boen 2 Februari 2001) em i woman blong singsing blong [[Japan]].,Maria Makino em i woman blong singsing blong Japan,9,3
"Long Unaeted Neisen i gat 193 Memba Kaontri, we inkludum [[Vanuatu]].",Long Unaeted Neisen i gat Memba Kaontri we inkludum Vanuatu,10,25
François Charles Amand Fillon (boen 4 Maj 1954) em i praem minista blong [[Franis]].,François Charles Amand Fillon em i praem minista blong Franis,10,8
Joko Widodo (boen 21 Jun 1961) em i hed blong stet (presidens) blong [[Indonesia]].,Joko Widodo em i hed blong stet blong Indonesia,9,12
Yōichi Kawagoe (27 Desemba 1893 – 3 Jun 1983) em i bisnesman blong [[Japan]].,Yōichi Kawagoe em i bisnesman blong Japan,7,17
James J. Andrews em i bin wan Afircan-American man blong [[matematikis]] blong [[Amerika]].,James J Andrews em i bin wan AfircanAmerican man blong matematikis blong Amerika,13,1
Marisus i kaontri long [[Afrika]].,Marisus i kaontri long Afrika,5,33
Lindsey Olin Graham (boen 9 Julae 1955) i politikis blong [[Yunaeted Stet blong Amerika]].,Lindsey Olin Graham i politikis blong Yunaeted_Stet_blong_Amerika,7,27
"Long July 2009, populaesen blong [[Virginia]] i stap araon 7,882,590.",Long July populaesen blong Virginia i stap araon,8,41
Sint-Truiden hem i siti blong [[Beljiom]].,SintTruiden hem i siti blong Beljiom,6,35
Thai Nguyen i stap smol taon blong [[Vietnam]].,Thai Nguyen i stap smol taon blong Vietnam,8,47
Ulysses S. Grant (1822 - 1885) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Ulysses S Grant i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,46
Libia i kaontri long [[Afrika]].,Libia i kaontri long Afrika,5,33
Harold Clayton Lloyd (20 Epril 1893 – 8 Maj 1971) i akta blong [[Yunaeted Stet blong Amerika]].,Harold Clayton Lloyd i akta blong Yunaeted_Stet_blong_Amerika,7,44
"Nicolaus Copernicus (bon long 19 Februari 1473 – bin ded long 24 Mei 1543), em i bin wan man blong [[astronomi]] blong [[Polan]].",Nicolaus Copernicus em i bin wan man blong astronomi blong Polan,11,13
Sōsuke Uno (27 Ogis 1922 – 19 Mei 1998) i praem minista blong [[Japan]].,Sōsuke Uno i praem minista blong Japan,7,42
Spencer Bonaventure Tracy (5 Epril 1900 – 10 Jun 1967) em i akta blong [[Yunaeted Stet blong Amerika]].,Spencer Bonaventure Tracy em i akta blong Yunaeted_Stet_blong_Amerika,8,34
Saint Paul hem i kapital blong [[Minnesota]].,Saint Paul hem i kapital blong Minnesota,7,36
Mosambik i kaontri long [[Afrika]].,Mosambik i kaontri long Afrika,5,33
Risako Sugaya (boen 1994) em i woman blong singsing blong [[Japan]].,Risako Sugaya em i woman blong singsing blong Japan,9,3
Moroko i kaontri long Not [[Afrika]].,Moroko i kaontri long Not Afrika,6,33
[[Mo]] long wol.insaed long solwota ikat ol fish ol shak mo fulap olnara animol [[oli]] liv insaed.,Mo long wolinsaed long solwota ikat ol fish ol shak mo fulap olnara animol oli liv insaed,17,0
Solwota hemi mekem yumi ol man blong [[yumi]] mas spendem fulap mane blong yumi travel long hem.,Solwota hemi mekem yumi ol man blong yumi mas spendem fulap mane blong yumi travel long hem,17,35
Jackson DeForest Kelley (20 Januware 1920 – 11 Jun 1999) em i akta blong [[Yunaeted Stet blong Amerika]].,Jackson DeForest Kelley em i akta blong Yunaeted_Stet_blong_Amerika,8,34
Brunae i kaontri long [[Esia]].,Brunae i kaontri long Esia,5,10
Momoko Hayashi (boen 24 Novemba) em i woman blong singsing blong [[Japan]].,Momoko Hayashi em i woman blong singsing blong Japan,9,3
Shirley Temple Black (23 Epril 1928 – 10 Februari 2014) em i akta blong [[Yunaeted Stet blong Amerika]].,Shirley Temple Black em i akta blong Yunaeted_Stet_blong_Amerika,8,34
James Abram Garfield (1831 - 1881) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,James Abram Garfield i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,46
Lee Jun-fan (1940 - 1973) i akta blong [[Jaena]].,Lee Junfan i akta blong Jaena,6,45
Madagaskar hemi wan bigfala aelan long saot east blong [[Afrika]].,Madagaskar hemi wan bigfala aelan long saot east blong Afrika,10,50
Hemi wan [[kaontri]] tu.,Hemi wan kaontri tu,4,39
"Oli Austronesian, olsem ol man blong [[Vanuatu]] mo ol narafala manples blong Saot [[Pasifik]].",Oli Austronesian olsem ol man blong Vanuatu mo ol narafala manples blong Saot Pasifik,14,24
Lanwis blong olgeta hemi wan frend blong ol lanwis blong [[Vanuatu]].,Lanwis blong olgeta hemi wan frend blong ol lanwis blong Vanuatu,11,28
"Siligo i stap smol taon blong Sardinia, [[Itali]].",Siligo i stap smol taon blong Sardinia Itali,8,47
"Dong Hoi, i stap wan taon blong [[Vietnam]].",Dong Hoi i stap wan taon blong Vietnam,8,47
"Matsuo Munefusa, o Matsuo Bashō 松尾芭蕉, 1644 - 28 Novemba 1694) em i bin wan poet (man blong litorasa) blong [[Japan]].",Matsuo Munefusa o Matsuo Bashō 松尾芭蕉 Novemba em i bin wan poet blong Japan,14,31
Em i bin raetem plante [[haiku]].,Em i bin raetem plante haiku,6,0
" <ns>0</ns>  <revision></revision>  <parentid>31658</parentid>  <timestamp>2013-03-11T08:39:20Z</timestamp>  <contributor></contributor>  <username>Legobot</username>    <minor></minor>  <comment> Migrating 1 interwiki links, now provided by on </comment>  <model>wikitext</model>  <format>text/x-wiki</format> Tallahassee hem i kapital blong [[Florida]].",nsns revisionrevision parentidparentid timestampTZtimestamp contributorcontributor usernameLegobotusername minorminor comment Migrating interwiki links now provided by on comment modelwikitextmodel formattextxwikiformat Tallahassee hem i kapital blong Florida,24,29
John Forbes Kerry (boen 11 Desemba 1943) em i politikis blong [[Yunaeted Stet blong Amerika]].,John Forbes Kerry em i politikis blong Yunaeted_Stet_blong_Amerika,8,27
Chad i kaontri long [[Afrika]].,Chad i kaontri long Afrika,5,33
Steven Allan Spielberg (boen 18 Desemba 1946) em i muvi daerekta blong [[Yunaeted Stet blong Amerika]].,Steven Allan Spielberg em i muvi daerekta blong Yunaeted_Stet_blong_Amerika,9,44
Ai Kago (boen 1988) em i woman blong singsing blong [[Japan]].,Ai Kago em i woman blong singsing blong Japan,9,3
"Sakura Oda (bon long 12 Maj 1999 long Zama, Kanagawa), em i woman blong singsing blong [[Japan]].",Sakura Oda em i woman blong singsing blong Japan,9,3
Solomon Aelan i kaontri long [[Pasifik]].,Solomon Aelan i kaontri long Pasifik,6,30
"Halle Maria Berry (bon long 14 Ogis 1966 long [[Cleveland, Ohio]]), em i wan akta blong filem mo foma ""model"" blong [[Yunaeted Stet blong Amerika]].",Halle Maria Berry em i wan akta blong filem mo foma model blong Yunaeted_Stet_blong_Amerika,14,7
"Long July 2016, populaesen blong [[Alaska]] i stap araon 741,894.",Long July populaesen blong Alaska i stap araon,8,41
"Long Julae 2015, populaesen blong [[Finland]] i stap araon [[faef]] mo haf milien.",Long Julae populaesen blong Finland i stap araon faef mo haf milien,12,41
"Zhengzhou hem i kapital blong Henan, [[Jaena]].",Zhengzhou hem i kapital blong Henan Jaena,7,29
Alisa Yuriko Durbrow (boen 16 Epril 1988) em i akta blong [[Japan]].,Alisa Yuriko Durbrow em i akta blong Japan,8,43
"Tyler Grant Jacobs (bon long 25 Oktoba 1977 long [[Yunaeted Stet blong Amerika]]), em i wan krietiv daerekta, man blong grafik disaen, man blong miusik, bloga mo foma pikinini akta blong Yunaeted Stet blong Amerika.",Tyler Grant Jacobs em i wan krietiv daerekta man blong grafik disaen man blong miusik bloga mo foma pikinini akta blong Yunaeted Stet blong Amerika,25,7
"""Yumi, Yumi, Yumi"" i Nasonal Singsing blong [[Vanuatu]] long [[Bislama]].",Yumi Yumi Yumi i Nasonal Singsing blong Vanuatu long Bislama,10,35
"CHORUS: Yumi, Yumi, Yumi i glat blong talem se,  Yumi, Yumi, Yumi i man blong [[Vanuatu]]!",CHORUS Yumi Yumi Yumi i glat blong talem se Yumi Yumi Yumi i man blong Vanuatu,16,24
"God i givim ples ya long yumi, Yumi glat tumas long hem, [[Yumi]] strong mo [[yumi]] fri long hem, Yumi brata evriwan!",God i givim ples ya long yumi Yumi glat tumas long hem Yumi strong mo yumi fri long hem Yumi brata evriwan,22,40
"CHORUS Plante fasin blong bifo i stap, Plante fasin blong tedei, Be [[yumi]] i olsem wan nomo, Hemia fasin blong yumi!",CHORUS Plante fasin blong bifo i stap Plante fasin blong tedei Be yumi i olsem wan nomo Hemia fasin blong yumi,21,35
"CHORUS Yumi save plante wok i stap, Long ol aelan blong [[yumi]], God i helpem yumi evriwan, Hem i [[Papa]] blong yumi, CHORUS",CHORUS Yumi save plante wok i stap Long ol aelan blong yumi God i helpem yumi evriwan Hem i Papa blong yumi CHORUS,23,24
Allen Kelsey Grammer (boen 21 Februari 1955) em i akta blong [[Yunaeted Stet blong Amerika]].,Allen Kelsey Grammer em i akta blong Yunaeted_Stet_blong_Amerika,8,34
"Long July 2010, populaesen blong [[Saut Dakota]] i stap araon 814,180.",Long July populaesen blong Saut_Dakota i stap araon,8,41
Rino Sashihara (boen 1992) em i woman blong singsing blong [[Japan]].,Rino Sashihara em i woman blong singsing blong Japan,9,3
Yuriko Koike (boen 15 Julae 1952) em i politikis blong [[Japan]].,Yuriko Koike em i politikis blong Japan,7,38
"Pendulum, hem i miusik grup blong [[Ostrelia]].",Pendulum hem i miusik grup blong Ostrelia,7,35
"Populaesen blong [[Nowei]] i stap araon 5,425,270.",Populaesen blong Nowei i stap araon,6,41
Nile hem i reva long [[Afrika]].,Nile hem i reva long Afrika,6,45
"Mei Yamazaki (bon long yia 2005), em i woman blong singsing blong [[Japan]].",Mei Yamazaki em i woman blong singsing blong Japan,9,3
Yongsan Stesen i relwei stesen long [[Seoul]].,Yongsan Stesen i relwei stesen long Seoul,7,48
Wolfgang Amadeus Mozart (27 Januwari 1756 - 5 Disemba 1791) em i bin wan man blong miusik mo tija blong miusik blong [[Ostria]].,Wolfgang Amadeus Mozart em i bin wan man blong miusik mo tija blong miusik blong Ostria,16,1
George Hosato Takei (boen 20 Epril 1937) em i akta blong [[Yunaeted Stet blong Amerika]].,George Hosato Takei em i akta blong Yunaeted_Stet_blong_Amerika,8,34
Tukmenistan i kaontri long [[Esia]].,Tukmenistan i kaontri long Esia,5,30
Anna Iriyama (boen 3 Desemba 1995) em i woman blong singsing blong [[Japan]].,Anna Iriyama em i woman blong singsing blong Japan,9,3
Nozomi Momoi (1978 - 2002) i akta blong [[Japan]].,Nozomi Momoi i akta blong Japan,6,9
G-Dragon (1994 - ) em i wan man blong singsing blong [[Saot Koria]].,GDragon em i wan man blong singsing blong Saot_Koria,9,37
Statistikis em i wan pat blong [[Matematikis]].,Statistikis em i wan pat blong Matematikis,7,16
Claudette Colbert (13 Septemba 1903 – 30 Julae 1996) i akta blong [[Yunaeted Stet blong Amerika]].,Claudette Colbert i akta blong Yunaeted_Stet_blong_Amerika,6,44
Sentrol Amerika i wan rijon long [[Amerika]].,Sentrol Amerika i wan rijon long Amerika,7,14
Hem i bitwin [[Not Amerika]] mo [[Saot Amerika]].,Hem i bitwin Not_Amerika mo Saot Amerika,7,0
"Gates bin bon long September 25, 1943, long Witchita, [[Kansas]].",Gates bin bon long September long Witchita Kansas,8,40
Emi bin presiden long [[Texas]] A&amp;M University bifo nao.,Emi bin presiden long Texas AampM University bifo nao,9,0
Yukren i [[kaontri]] long is blong [[Yurop]].,Yukren i kaontri long is blong Yurop,7,30
Markdorf i taon long saot blong [[Jemani]].,Markdorf i taon long saot blong Jemani,7,50
Michael Rubens Bloomberg (boen 14 Februari 1942) em i bisnesman blong [[Yunaeted Stet blong Amerika]].,Michael Rubens Bloomberg em i bisnesman blong Yunaeted_Stet_blong_Amerika,8,49
Henri Matisse (31 Disemba 1869 – 3 Novemba 1954) em i bin wan man blong at blong [[Franis]].,Henri Matisse em i bin wan man blong at blong Franis,11,13
Saudi Arebia i kaontri long [[Esia]].,Saudi Arebia i kaontri long Esia,6,30
Kajang Tularak (1913 - 2009) i politikis blong [[Taelan]].,Kajang Tularak i politikis blong Taelan,6,38
Warren Gamaliel Harding (1865 - 1923) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Warren Gamaliel Harding i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,46
Xiumin (boen 1990) em i wan man blong singsing blong [[Saot Koria]].,Xiumin em i wan man blong singsing blong Saot_Koria,9,37
Mikelanjelo (Michelangelo di Lodovico Buonarroti Simoni (6 Maj 1475 – 18 Februari 1564) i wan man blong at blong [[Itali]] blong Renesans (Renaissance).,Mikelanjelo i wan man blong at blong Itali blong Renesans,10,50
Helmut Kohl (3 Epril 1930 - 16 Juni 2017) i hed blong stet blong [[Jemani]].,Helmut Kohl i hed blong stet blong Jemani,8,32
Park Geun-hye (boen 1952) i hed blong stet blong [[Saot Koria]].,Park Geunhye i hed blong stet blong Saot_Koria,8,12
Jean-Alfred Villain-Marais (1913 - 1998) i akta blong [[Franis]].,JeanAlfred VillainMarais i akta blong Franis,6,8
Jemani i kaontri long [[Yurop]].,Jemani i kaontri long Yurop,5,23
"I long Denmark, Poland, Czechia, [[Ostria]], Switzerland, [[Franis]], Luxembourg, [[Beljiom]], [[Neselan]].",I long Denmark Poland Czechia Ostria Switzerland Franis Luxembourg Beljiom Neselan,11,18
Kapital blong hem i [[Berlin]].,Kapital blong hem i Berlin,5,4
Populaesen blong [[Jemani]] i stap araon 82.8 milien (2017).,Populaesen blong Jemani i stap araon milien,7,41
Independen Stet bilong Papua Niugini i [[kaontri]] long [[Pasifik]] we olgeta oli save tok tok long [[Inglis]] mo [[Tok Pisin]] mo Hiri Motu.,Independen Stet bilong Papua Niugini i kaontri long Pasifik we olgeta oli save tok tok long Inglis mo Tok Pisin mo Hiri Motu,23,2
Praem minista blong Papua Niugini hemi [[Michael Somare]].,Praem minista blong Papua Niugini hemi Michael_Somare,7,0
Kween blong Papua Niugini hemi [[Elisabet II]].,Kween blong Papua Niugini hemi Elisabet_II,6,18
Hemi independent aot long [[Ostrelia]] long 1975.,Hemi independent aot long Ostrelia long,6,35
Envaeromen hemi wan ples blong ol bigfala [[tri]] mo bigfala leaf mo ol [[pijin]] wetem ol narafala anemol long forest.,Envaeromen hemi wan ples blong ol bigfala tri mo bigfala leaf mo ol pijin wetem ol narafala anemol long forest,20,40
"Envaeromen [[solwota]] blong hemi ol [[fis]] , shell,koral ref, seawed, mo ol narafala wan long solwota mo sanbis .",Envaeromen solwota blong hemi ol fis shellkoral ref seawed mo ol narafala wan long solwota mo sanbis,17,40
Franz Joseph Haydn (31 Maj o 1 Epril 1732 - 31 Mei 1809) em i bin wan man blong miusik blong [[Ostria]].,Franz Joseph Haydn em i bin wan man blong miusik blong Ostria,12,13
Yuriko Ishida (boen 1969) em i akta blong [[Japan]].,Yuriko Ishida em i akta blong Japan,7,43
Maika Shiratori (boen 25 Septemba 1976) em i woman blong singsing blong [[Japan]].,Maika Shiratori em i woman blong singsing blong Japan,9,3
"Sung Jae-ki(Koria:성재기,china:成在基, September 11, 1967 - July 26, 2013) emi Human right activists, liberalism philosopher long [[Saot Koria]].",Sung Jaeki emi Human right activists liberalism philosopher long Saot_Koria,10,0
Irene (boen 1991) em i woman blong singsing blong [[Saot Koria]].,Irene em i woman blong singsing blong Saot_Koria,8,37
